0.0, 0.1, 0.0, SKS, 1, TW0001, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0515, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0516, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0517, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0518, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0519, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0520, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0521, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0522, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0523, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0524, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 15, TW0525, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0001, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0002, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0003, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0004, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0005, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0006, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0007, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0008, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0009, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0010, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0011, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0012, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0013, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0014, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0015, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0016, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0017, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0018, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0019, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0020, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0021, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0022, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0023, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0024, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0025, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0026, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0027, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0028, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0029, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0030, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0031, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0032, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0033, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0034, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0035, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0036, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0037, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0038, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0039, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0040, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0041, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0042, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0043, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0044, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0045, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0046, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0047, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0048, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0049, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0050, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0051, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0052, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0053, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0054, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0055, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0056, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0057, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0058, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0059, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0060, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0061, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0062, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0063, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0064, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0065, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0066, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0067, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0068, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0069, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0070, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0071, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0072, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0073, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0074, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0075, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0076, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0077, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0078, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0079, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0080, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0081, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0082, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0083, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0084, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0085, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0086, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0087, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0088, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0089, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0090, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0091, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0092, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0093, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0094, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0095, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0096, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0097, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0098, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0099, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0100, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0101, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0102, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0103, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0104, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0105, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0106, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0107, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0108, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0109, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0110, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0111, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0112, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0113, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0114, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0115, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0116, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0117, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0118, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0119, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0120, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0121, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0122, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0123, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0124, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0125, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0126, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0127, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0128, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0129, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0130, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0131, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0132, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0133, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0134, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0135, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0136, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0137, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0138, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0139, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0140, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0141, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0142, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0143, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0144, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0145, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0146, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0147, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0148, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0149, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0150, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0151, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0152, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0153, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0154, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0155, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0156, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0157, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0158, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0159, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0160, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0161, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0162, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0163, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0164, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0165, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0166, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0167, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0168, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0169, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0170, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0171, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0172, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0173, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0174, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0175, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0176, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0177, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0178, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0179, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0180, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0181, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0182, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0183, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0184, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0185, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0186, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0187, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0188, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0189, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0190, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0191, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0192, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0193, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0194, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0195, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0196, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0197, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0198, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0199, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0200, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0201, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0202, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0203, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0204, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0205, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0206, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0207, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0208, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0209, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0210, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0211, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0212, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0213, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0214, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0215, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0216, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0217, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0218, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0219, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0220, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0221, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0222, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0223, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0224, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0225, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0226, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0227, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0228, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0229, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0230, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0231, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0232, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0233, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0234, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0235, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0236, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0237, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0238, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0239, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0240, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0241, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0242, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0243, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0244, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0245, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0246, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0247, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0248, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0249, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0250, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0251, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0252, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0253, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0254, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0255, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0256, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0257, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0258, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0259, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0260, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0261, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0262, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0263, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0264, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0265, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0266, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0267, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0268, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0269, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0270, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0271, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0272, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0273, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0274, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0275, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0276, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0277, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0278, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0279, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0280, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0281, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0282, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0283, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0284, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0285, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0286, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0287, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0288, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0289, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0290, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0291, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0292, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0293, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0294, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0295, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0296, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0297, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0298, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0299, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0300, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0301, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0302, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0303, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0304, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0305, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0306, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0307, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0308, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0309, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0310, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0311, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0312, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0313, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0314, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0315, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0316, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0317, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0318, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0319, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0320, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0321, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0322, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0323, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0324, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0325, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0326, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0327, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0328, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0329, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0330, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0331, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0332, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0333, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0334, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0335, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0336, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0337, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0338, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0339, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0340, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0341, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0342, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0343, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0344, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0345, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 16, TW0346, ???, 0.7853981633974483
