0.0, 0.1, 0.0, SKS, 1, TW0001, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0506, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0507, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0508, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0509, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0510, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0511, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0512, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0513, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0514, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0515, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0516, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0517, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0518, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0519, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0520, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0521, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0522, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0523, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0524, ???, 0.0
0.0, 0.1, 0.0, SKS, 48, TW0525, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0001, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0002, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0003, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0004, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0005, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0006, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0007, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0008, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0009, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0010, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0011, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0012, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0013, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0014, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0015, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0016, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0017, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0018, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0019, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0020, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0021, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0022, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0023, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0024, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0025, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0026, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0027, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0028, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0029, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0030, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0031, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0032, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0033, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0034, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0035, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0036, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0037, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0038, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0039, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0040, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0041, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0042, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0043, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0044, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0045, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0046, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0047, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0048, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0049, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0050, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0051, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0052, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0053, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0054, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0055, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0056, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0057, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0058, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0059, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0060, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0061, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0062, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0063, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0064, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0065, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0066, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0067, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0068, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0069, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0070, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0071, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0072, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0073, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0074, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0075, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0076, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0077, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0078, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0079, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0080, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0081, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0082, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0083, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0084, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0085, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0086, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0087, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0088, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0089, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0090, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0091, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0092, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0093, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0094, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0095, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0096, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0097, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0098, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0099, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0100, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0101, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0102, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0103, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0104, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0105, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0106, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0107, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0108, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0109, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0110, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0111, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0112, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0113, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0114, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0115, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0116, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0117, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0118, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0119, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0120, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0121, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0122, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0123, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0124, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0125, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0126, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0127, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0128, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0129, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0130, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0131, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0132, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0133, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0134, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0135, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0136, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0137, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0138, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0139, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0140, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0141, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0142, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0143, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0144, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0145, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0146, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0147, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0148, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0149, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0150, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0151, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0152, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0153, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0154, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0155, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0156, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0157, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0158, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0159, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0160, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0161, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0162, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0163, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0164, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0165, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0166, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0167, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0168, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0169, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0170, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0171, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0172, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0173, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0174, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0175, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0176, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0177, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0178, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0179, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0180, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0181, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0182, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0183, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0184, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0185, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0186, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0187, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0188, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0189, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0190, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0191, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0192, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0193, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0194, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0195, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0196, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0197, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0198, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0199, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0200, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0201, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0202, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0203, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0204, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0205, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0206, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0207, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0208, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0209, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0210, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0211, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0212, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0213, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0214, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0215, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0216, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0217, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0218, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0219, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0220, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0221, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0222, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0223, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0224, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0225, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0226, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0227, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0228, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0229, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0230, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0231, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0232, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0233, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0234, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0235, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0236, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0237, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0238, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0239, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0240, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0241, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0242, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0243, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0244, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0245, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0246, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0247, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0248, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0249, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0250, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0251, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0252, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0253, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0254, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0255, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0256, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0257, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0258, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0259, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0260, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0261, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0262, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0263, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0264, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0265, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0266, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0267, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0268, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0269, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0270, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0271, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0272, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0273, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0274, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0275, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0276, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0277, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0278, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0279, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0280, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0281, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0282, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0283, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0284, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0285, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0286, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0287, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0288, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0289, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0290, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0291, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0292, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0293, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0294, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0295, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0296, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0297, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0298, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0299, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0300, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0301, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0302, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0303, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0304, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0305, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0306, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0307, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0308, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0309, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0310, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0311, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0312, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0313, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0314, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0315, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0316, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0317, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0318, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0319, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0320, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0321, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0322, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0323, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0324, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0325, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0326, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0327, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0328, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0329, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0330, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0331, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0332, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0333, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0334, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0335, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0336, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0337, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0338, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0339, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0340, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0341, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0342, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0343, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0344, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0345, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0346, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0347, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0348, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0349, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0350, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0351, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0352, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0353, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0354, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0355, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0356, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0357, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0358, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0359, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0360, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0361, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0362, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0363, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0364, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0365, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0366, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0367, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0368, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0369, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0370, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0371, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0372, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0373, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0374, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0375, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0376, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0377, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0378, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0379, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0380, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0381, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0382, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0383, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0384, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0385, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0386, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0387, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0388, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0389, ???, 0.0
0.0, 0.1, 0.0, SKS, 49, TW0390, ???, 0.0
